ID,Question,QuestionText,Topic,ValidResponse,BeforeNumber,BeforeResponse,AfterNumber,AfterResponse,GROUP,RACE,AGEBRACKET,EDUCATION,PARTYBEFORE,GENDER,AGE,run_0,run_1,run_2,run_3,run_4,run_5,run_6,run_7,run_8,run_9
480,Q6C,[The US should tighten sanctions on Russia.] How strongly would you oppose or favor these?,Global Position,True,5,In the middle,8,Strongly favor,4,"White, non-Hispanic",60+,BA or above,Republican,Female,72,6,6,7,6,6,6,6,6,6,4
23,Q6D,[The US should reaffirm its commitment to defend any NATO ally attacked by a hostile force.] How strongly would you oppose or favor these?,Global Position,True,10,Strongly favor,10,Strongly favor,4,"White, non-Hispanic",60+,BA or above,Democrat,Male,64,10,10,10,10,9,10,9,10,10,10
64,Q6D,[The US should reaffirm its commitment to defend any NATO ally attacked by a hostile force.] How strongly would you oppose or favor these?,Global Position,True,10,Strongly favor,9,Very strongly favor,4,"White, non-Hispanic",60+,BA or above,Independent,Male,75,10,10,10,9,9,10,9,10,10,10
79,Q6D,[The US should reaffirm its commitment to defend any NATO ally attacked by a hostile force.] How strongly would you oppose or favor these?,Global Position,True,6,Slightly favor,9,Very strongly favor,4,"White, non-Hispanic",60+,Some college,Democrat,Female,64,7,7,7,7,7,7,7,7,7,7
134,Q6D,[The US should reaffirm its commitment to defend any NATO ally attacked by a hostile force.] How strongly would you oppose or favor these?,Global Position,False,77,No opinion,5,In the middle,4,"2+, non-Hispanic",30-44,HS graduate or equivalent,Independent,Female,35,6,6,5,6,6,5,5,5,5,5
179,Q6D,[The US should reaffirm its commitment to defend any NATO ally attacked by a hostile force.] How strongly would you oppose or favor these?,Global Position,True,10,Strongly favor,10,Strongly favor,4,"White, non-Hispanic",45-59,BA or above,Independent,Male,59,10,10,10,9,10,10,9,10,10,10
184,Q6D,[The US should reaffirm its commitment to defend any NATO ally attacked by a hostile force.] How strongly would you oppose or favor these?,Global Position,True,5,In the middle,9,Very strongly favor,4,"White, non-Hispanic",45-59,BA or above,Republican,Female,57,7,6,7,7,6,7,6,7,6,7
235,Q6D,[The US should reaffirm its commitment to defend any NATO ally attacked by a hostile force.] How strongly would you oppose or favor these?,Global Position,True,5,In the middle,5,In the middle,4,"White, non-Hispanic",60+,Some college,Republican,Female,71,6,6,7,7,7,7,6,7,6,7
258,Q6D,[The US should reaffirm its commitment to defend any NATO ally attacked by a hostile force.] How strongly would you oppose or favor these?,Global Position,True,3,Moderately oppose,9,Very strongly favor,4,"White, non-Hispanic",30-44,Some college,Independent,Female,39,5,4,2,4,4,2,2,4,2,4
266,Q6D,[The US should reaffirm its commitment to defend any NATO ally attacked by a hostile force.] How strongly would you oppose or favor these?,Global Position,True,10,Strongly favor,10,Strongly favor,4,"White, non-Hispanic",45-59,BA or above,Democrat,Male,53,10,10,10,10,10,10,10,10,10,10
443,Q6D,[The US should reaffirm its commitment to defend any NATO ally attacked by a hostile force.] How strongly would you oppose or favor these?,Global Position,True,4,Slightly oppose,9,Very strongly favor,4,Hispanic,18-29,BA or above,Democrat,Female,25,6,3,3,6,3,3,3,3,3,3
458,Q6D,[The US should reaffirm its commitment to defend any NATO ally attacked by a hostile force.] How strongly would you oppose or favor these?,Global Position,True,10,Strongly favor,7,Moderately favor,4,"White, non-Hispanic",18-29,BA or above,Independent,Male,29,10,10,10,9,10,10,9,10,10,10
477,Q6D,[The US should reaffirm its commitment to defend any NATO ally attacked by a hostile force.] How strongly would you oppose or favor these?,Global Position,False,77,No opinion,77,No opinion,4,"2+, non-Hispanic",30-44,Some college,Independent,Female,38,6,6,5,6,6,5,5,5,6,5
480,Q6D,[The US should reaffirm its commitment to defend any NATO ally attacked by a hostile force.] How strongly would you oppose or favor these?,Global Position,True,4,Slightly oppose,9,Very strongly favor,4,"White, non-Hispanic",60+,BA or above,Republican,Female,72,6,5,3,5,3,5,5,3,3,3
23,Q6E,[The US should enhance its military presence in the Asia Pacific to prevent aggression by China.] How strongly would you oppose or favor these?,Global Position,True,10,Strongly favor,10,Strongly favor,4,"White, non-Hispanic",60+,BA or above,Democrat,Male,64,9,9,9,9,9,9,9,9,9,9
64,Q6E,[The US should enhance its military presence in the Asia Pacific to prevent aggression by China.] How strongly would you oppose or favor these?,Global Position,True,8,Strongly favor,7,Moderately favor,4,"White, non-Hispanic",60+,BA or above,Independent,Male,75,9,8,9,9,9,9,9,9,9,9
79,Q6E,[The US should enhance its military presence in the Asia Pacific to prevent aggression by China.] How strongly would you oppose or favor these?,Global Position,True,6,Slightly favor,7,Moderately favor,4,"White, non-Hispanic",60+,Some college,Democrat,Female,64,7,7,7,7,7,7,7,7,7,7
134,Q6E,[The US should enhance its military presence in the Asia Pacific to prevent aggression by China.] How strongly would you oppose or favor these?,Global Position,False,77,No opinion,8,Strongly favor,4,"2+, non-Hispanic",30-44,HS graduate or equivalent,Independent,Female,35,6,5,5,5,4,5,5,5,6,5
179,Q6E,[The US should enhance its military presence in the Asia Pacific to prevent aggression by China.] How strongly would you oppose or favor these?,Global Position,True,10,Strongly favor,7,Moderately favor,4,"White, non-Hispanic",45-59,BA or above,Independent,Male,59,9,9,9,9,9,9,9,9,9,9
184,Q6E,[The US should enhance its military presence in the Asia Pacific to prevent aggression by China.] How strongly would you oppose or favor these?,Global Position,True,5,In the middle,8,Strongly favor,4,"White, non-Hispanic",45-59,BA or above,Republican,Female,57,6,6,7,7,6,6,6,6,6,7
235,Q6E,[The US should enhance its military presence in the Asia Pacific to prevent aggression by China.] How strongly would you oppose or favor these?,Global Position,True,7,Moderately favor,6,Slightly favor,4,"White, non-Hispanic",60+,Some college,Republican,Female,71,8,8,8,8,8,8,8,8,8,8
258,Q6E,[The US should enhance its military presence in the Asia Pacific to prevent aggression by China.] How strongly would you oppose or favor these?,Global Position,True,9,Very strongly favor,9,Very strongly favor,4,"White, non-Hispanic",30-44,Some college,Independent,Female,39,8,8,8,8,8,9,9,8,8,8
266,Q6E,[The US should enhance its military presence in the Asia Pacific to prevent aggression by China.] How strongly would you oppose or favor these?,Global Position,True,8,Strongly favor,8,Strongly favor,4,"White, non-Hispanic",45-59,BA or above,Democrat,Male,53,8,8,9,9,9,9,9,9,9,9
443,Q6E,[The US should enhance its military presence in the Asia Pacific to prevent aggression by China.] How strongly would you oppose or favor these?,Global Position,False,77,No opinion,5,In the middle,4,Hispanic,18-29,BA or above,Democrat,Female,25,6,6,6,6,6,5,5,6,6,5
458,Q6E,[The US should enhance its military presence in the Asia Pacific to prevent aggression by China.] How strongly would you oppose or favor these?,Global Position,True,5,In the middle,3,Moderately oppose,4,"White, non-Hispanic",18-29,BA or above,Independent,Male,29,6,6,6,6,6,6,6,6,6,4
477,Q6E,[The US should enhance its military presence in the Asia Pacific to prevent aggression by China.] How strongly would you oppose or favor these?,Global Position,False,5,In the middle,77,No opinion,4,"2+, non-Hispanic",30-44,Some college,Independent,Female,38,6,6,6,6,4,6,6,6,6,6
480,Q6E,[The US should enhance its military presence in the Asia Pacific to prevent aggression by China.] How strongly would you oppose or favor these?,Global Position,True,5,In the middle,8,Strongly favor,4,"White, non-Hispanic",60+,BA or above,Republican,Female,72,6,6,7,6,6,7,6,6,6,7
23,Q6F,[The US should recommit to the Iran Nuclear Agreement.] How strongly would you oppose or favor these?,Global Position,True,10,Strongly favor,10,Strongly favor,4,"White, non-Hispanic",60+,BA or above,Democrat,Male,64,10,10,9,9,10,9,9,10,9,9
64,Q6F,[The US should recommit to the Iran Nuclear Agreement.] How strongly would you oppose or favor these?,Global Position,True,9,Very strongly favor,10,Strongly favor,4,"White, non-Hispanic",60+,BA or above,Independent,Male,75,8,8,9,9,9,9,9,9,8,9
79,Q6F,[The US should recommit to the Iran Nuclear Agreement.] How strongly would you oppose or favor these?,Global Position,True,6,Slightly favor,9,Very strongly favor,4,"White, non-Hispanic",60+,Some college,Democrat,Female,64,7,7,8,7,7,7,7,7,7,7
134,Q6F,[The US should recommit to the Iran Nuclear Agreement.] How strongly would you oppose or favor these?,Global Position,False,77,No opinion,8,Strongly favor,4,"2+, non-Hispanic",30-44,HS graduate or equivalent,Independent,Female,35,5,6,5,6,6,5,5,5,5,5
179,Q6F,[The US should recommit to the Iran Nuclear Agreement.] How strongly would you oppose or favor these?,Global Position,True,8,Strongly favor,9,Very strongly favor,4,"White, non-Hispanic",45-59,BA or above,Independent,Male,59,8,8,9,9,9,9,9,9,8,9
184,Q6F,[The US should recommit to the Iran Nuclear Agreement.] How strongly would you oppose or favor these?,Global Position,True,0,Extremely oppose,2,Strongly oppose,4,"White, non-Hispanic",45-59,BA or above,Republican,Female,57,0,0,0,0,10,9,0,0,0,10
235,Q6F,[The US should recommit to the Iran Nuclear Agreement.] How strongly would you oppose or favor these?,Global Position,True,1,Very strongly oppose,4,Slightly oppose,4,"White, non-Hispanic",60+,Some college,Republican,Female,71,1,0,1,1,1,0,1,1,0,0
258,Q6F,[The US should recommit to the Iran Nuclear Agreement.] How strongly would you oppose or favor these?,Global Position,True,7,Moderately favor,6,Slightly favor,4,"White, non-Hispanic",30-44,Some college,Independent,Female,39,8,8,8,8,8,8,8,8,8,8
266,Q6F,[The US should recommit to the Iran Nuclear Agreement.] How strongly would you oppose or favor these?,Global Position,True,10,Strongly favor,10,Strongly favor,4,"White, non-Hispanic",45-59,BA or above,Democrat,Male,53,10,10,10,10,9,10,9,10,10,10
443,Q6F,[The US should recommit to the Iran Nuclear Agreement.] How strongly would you oppose or favor these?,Global Position,False,77,No opinion,10,Strongly favor,4,Hispanic,18-29,BA or above,Democrat,Female,25,6,6,8,6,8,6,6,6,6,6
458,Q6F,[The US should recommit to the Iran Nuclear Agreement.] How strongly would you oppose or favor these?,Global Position,True,10,Strongly favor,9,Very strongly favor,4,"White, non-Hispanic",18-29,BA or above,Independent,Male,29,10,10,9,10,9,10,9,10,10,9
477,Q6F,[The US should recommit to the Iran Nuclear Agreement.] How strongly would you oppose or favor these?,Global Position,False,77,No opinion,77,No opinion,4,"2+, non-Hispanic",30-44,Some college,Independent,Female,38,6,5,7,6,6,5,5,5,5,6
480,Q6F,[The US should recommit to the Iran Nuclear Agreement.] How strongly would you oppose or favor these?,Global Position,True,3,Moderately oppose,8,Strongly favor,4,"White, non-Hispanic",60+,BA or above,Republican,Female,72,2,2,2,4,4,2,2,4,2,4
23,Q6G,[Presidents should be required to obtain explicit congressional approval for sending US troops into combat situations.] How strongly would you oppose or favor these?,Global Position,True,10,Strongly favor,10,Strongly favor,4,"White, non-Hispanic",60+,BA or above,Democrat,Male,64,10,9,9,10,9,10,10,10,10,10
64,Q6G,[Presidents should be required to obtain explicit congressional approval for sending US troops into combat situations.] How strongly would you oppose or favor these?,Global Position,True,9,Very strongly favor,8,Strongly favor,4,"White, non-Hispanic",60+,BA or above,Independent,Male,75,9,8,9,10,9,10,9,10,10,10
79,Q6G,[Presidents should be required to obtain explicit congressional approval for sending US troops into combat situations.] How strongly would you oppose or favor these?,Global Position,True,10,Strongly favor,9,Very strongly favor,4,"White, non-Hispanic",60+,Some college,Democrat,Female,64,10,9,10,10,9,10,10,10,10,10
134,Q6G,[Presidents should be required to obtain explicit congressional approval for sending US troops into combat situations.] How strongly would you oppose or favor these?,Global Position,False,77,No opinion,10,Strongly favor,4,"2+, non-Hispanic",30-44,HS graduate or equivalent,Independent,Female,35,6,6,8,6,8,8,6,6,6,6
179,Q6G,[Presidents should be required to obtain explicit congressional approval for sending US troops into combat situations.] How strongly would you oppose or favor these?,Global Position,True,10,Strongly favor,10,Strongly favor,4,"White, non-Hispanic",45-59,BA or above,Independent,Male,59,10,9,10,10,9,10,9,10,10,10
184,Q6G,[Presidents should be required to obtain explicit congressional approval for sending US troops into combat situations.] How strongly would you oppose or favor these?,Global Position,True,2,Strongly oppose,3,Moderately oppose,4,"White, non-Hispanic",45-59,BA or above,Republican,Female,57,1,1,2,1,2,2,1,2,1,1
235,Q6G,[Presidents should be required to obtain explicit congressional approval for sending US troops into combat situations.] How strongly would you oppose or favor these?,Global Position,True,0,Extremely oppose,1,Very strongly oppose,4,"White, non-Hispanic",60+,Some college,Republican,Female,71,0,0,0,0,0,0,0,0,0,0
258,Q6G,[Presidents should be required to obtain explicit congressional approval for sending US troops into combat situations.] How strongly would you oppose or favor these?,Global Position,True,3,Moderately oppose,10,Strongly favor,4,"White, non-Hispanic",30-44,Some college,Independent,Female,39,4,2,4,4,4,2,2,4,4,4
266,Q6G,[Presidents should be required to obtain explicit congressional approval for sending US troops into combat situations.] How strongly would you oppose or favor these?,Global Position,True,10,Strongly favor,10,Strongly favor,4,"White, non-Hispanic",45-59,BA or above,Democrat,Male,53,10,9,10,10,9,10,10,10,10,10
443,Q6G,[Presidents should be required to obtain explicit congressional approval for sending US troops into combat situations.] How strongly would you oppose or favor these?,Global Position,True,6,Slightly favor,10,Strongly favor,4,Hispanic,18-29,BA or above,Democrat,Female,25,7,7,8,7,8,8,8,7,7,8
458,Q6G,[Presidents should be required to obtain explicit congressional approval for sending US troops into combat situations.] How strongly would you oppose or favor these?,Global Position,True,5,In the middle,1,Very strongly oppose,4,"White, non-Hispanic",18-29,BA or above,Independent,Male,29,6,7,8,7,8,8,6,8,7,8
477,Q6G,[Presidents should be required to obtain explicit congressional approval for sending US troops into combat situations.] How strongly would you oppose or favor these?,Global Position,False,10,Strongly favor,77,No opinion,4,"2+, non-Hispanic",30-44,Some college,Independent,Female,38,10,10,10,10,9,10,9,10,10,9
